iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,datetime,change_new_cases,rolling_avg_new_cases
USA,North America,United States,16/03/2020,3774.0,823.0,460.0,69.0,12.0,6.857,11.402000000000001,2.4859999999999998,1.39,0.20800000000000002,0.036000000000000004,0.021,23044.0,78205.0,0.23600000000000002,0.07,9873.0,0.03,21.463,0.047,tests performed,52.31,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-16,0.05920205920205923,0.33221716118811573
USA,North America,United States,17/03/2020,4661.0,887.0,558.143,85.0,16.0,8.429,14.081,2.68,1.686,0.257,0.048,0.025,36188.0,114393.0,0.34600000000000003,0.109,14662.0,0.044000000000000004,26.269000000000002,0.038,tests performed,55.09,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-17,0.07776427703523692,0.2500559776240823
USA,North America,United States,18/03/2020,6427.0,1766.0,771.7139999999999,108.0,23.0,11.429,19.417,5.335,2.331,0.326,0.069,0.035,46931.0,161324.0,0.48700000000000004,0.142,20816.0,0.063,26.974,0.037000000000000005,tests performed,55.09,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-18,0.9909808342728297,0.34091038252020084
USA,North America,United States,19/03/2020,9415.0,2988.0,1157.5710000000001,150.0,42.0,17.143,28.444000000000003,9.027000000000001,3.497,0.45299999999999996,0.127,0.052000000000000005,56628.0,217952.0,0.6579999999999999,0.171,27902.0,0.084,24.104,0.040999999999999995,tests performed,67.13,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-19,0.6919592298980748,0.4313273310190823
USA,North America,United States,20/03/2020,14250.0,4835.0,1798.1429999999998,150.0,0.0,15.714,43.051,14.607000000000001,5.432,0.45299999999999996,0.0,0.047,68281.0,286233.0,0.865,0.20600000000000002,36234.0,0.109,20.151,0.05,tests performed,67.13,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-20,0.6181392235609102,0.4877762892878635
USA,North America,United States,21/03/2020,19624.0,5374.0,2492.857,260.0,110.0,30.429000000000002,59.287,16.236,7.531000000000001,0.785,0.332,0.092,68682.0,354915.0,1.072,0.207,44535.0,0.135,17.865,0.055999999999999994,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-21,0.11147880041365044,0.4385817670840341
USA,North America,United States,22/03/2020,26747.0,7123.0,3399.429,340.0,80.0,40.429,80.806,21.519000000000002,10.27,1.0270000000000001,0.242,0.122,63282.0,418197.0,1.263,0.191,51862.0,0.157,15.255999999999998,0.066,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-22,0.32545589877186454,0.4107114747363748
USA,North America,United States,23/03/2020,35206.0,8459.0,4490.286,471.0,131.0,57.428999999999995,106.36200000000001,25.555999999999997,13.565999999999999,1.423,0.396,0.17300000000000001,71225.0,489422.0,1.479,0.215,58745.0,0.177,13.083,0.076,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-23,0.18756142074968407,0.4290485263860355
USA,North America,United States,24/03/2020,46442.0,11236.0,5968.714,590.0,119.0,72.143,140.30700000000002,33.945,18.032,1.7819999999999998,0.36,0.218,92262.0,581684.0,1.757,0.27899999999999997,66756.0,0.20199999999999999,11.184000000000001,0.08900000000000001,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-24,0.328289395909682,0.46483782908238486
USA,North America,United States,25/03/2020,55231.0,8789.0,6972.0,801.0,211.0,99.0,166.86,26.553,21.063000000000002,2.42,0.637,0.299,101381.0,683065.0,2.064,0.306,74534.0,0.225,10.69,0.094,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-25,-0.21778212887148451,0.2921574057760542
USA,North America,United States,26/03/2020,69194.0,13963.0,8539.857,1050.0,249.0,128.571,209.044,42.184,25.8,3.1719999999999997,0.752,0.38799999999999996,113285.0,796350.0,2.406,0.342,82628.0,0.25,9.676,0.10300000000000001,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-26,0.5886904084651268,0.2774047169999188
USA,North America,United States,27/03/2020,85991.0,16797.0,10248.714,1296.0,246.0,163.714,259.789,50.746,30.963,3.915,0.743,0.495,119156.0,915506.0,2.766,0.36,89896.0,0.272,8.771,0.114,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-27,0.202964978872735,0.2180941106158938
USA,North America,United States,28/03/2020,104686.0,18695.0,12151.714,1707.0,411.0,206.71400000000003,316.269,56.48,36.711999999999996,5.157,1.242,0.625,108032.0,1023538.0,3.092,0.326,95518.0,0.289,7.86,0.127,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-28,0.11299636839911886,0.21831090604238929
USA,North America,United States,29/03/2020,124665.0,19979.0,13988.286,2191.0,484.0,264.42900000000003,376.62800000000004,60.358999999999995,42.26,6.619,1.462,0.799,98623.0,1122161.0,3.39,0.298,100566.0,0.304,7.189,0.139,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-29,0.06868146563252209,0.18162884416534036
USA,North America,United States,30/03/2020,143025.0,18360.0,15402.714,2509.0,318.0,291.143,432.096,55.468,46.534,7.58,0.961,0.88,109128.0,1231289.0,3.72,0.33,105981.0,0.32,6.881,0.145,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-30,-0.08103508684118321,0.14325791450950215
USA,North America,United States,31/03/2020,164620.0,21595.0,16882.571,3170.0,661.0,368.57099999999997,497.337,65.241,51.004,9.577,1.9969999999999999,1.113,127428.0,1358717.0,4.105,0.385,111005.0,0.335,6.575,0.152,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-03-31,0.17619825708061,0.12153060896249188
USA,North America,United States,01/04/2020,189618.0,24998.0,19198.143,4079.0,909.0,468.286,572.859,75.52199999999999,58.0,12.323,2.7460000000000004,1.415,135342.0,1494059.0,4.513999999999999,0.409,115856.0,0.35,6.035,0.166,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-01,0.1575827737902291,0.17515416648559382
USA,North America,United States,02/04/2020,216721.0,27103.0,21075.286,5138.0,1059.0,584.0,654.741,81.882,63.67100000000001,15.523,3.199,1.764,142000.0,1636059.0,4.9430000000000005,0.429,119958.0,0.36200000000000004,5.692,0.17600000000000002,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-02,0.08420673653892319,0.10308507049613616
USA,North America,United States,03/04/2020,245540.0,28819.0,22792.714,6053.0,915.0,679.571,741.807,87.066,68.86,18.287,2.764,2.053,150855.0,1786914.0,5.398,0.456,124487.0,0.376,5.462000000000001,0.183,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-03,0.06331402427775523,0.08313493412542476
USA,North America,United States,04/04/2020,277965.0,32425.0,24754.142999999996,7157.0,1104.0,778.571,839.7669999999999,97.96,74.785,21.622,3.335,2.352,135100.0,1922014.0,5.807,0.408,128354.0,0.38799999999999996,5.185,0.193,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-04,0.12512578507234817,0.08486770793588609
USA,North America,United States,05/04/2020,312237.0,34272.0,26796.0,8501.0,1344.0,901.429,943.307,103.54,80.954,25.683000000000003,4.06,2.7230000000000003,128781.0,2050795.0,6.196000000000001,0.389,132662.0,0.401,4.9510000000000005,0.20199999999999999,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-05,0.05696222050886668,0.08319353006107819
USA,North America,United States,06/04/2020,337635.0,25398.0,27801.429,9647.0,1146.0,1019.7139999999999,1020.0369999999999,76.73100000000001,83.992,29.145,3.4619999999999997,3.0810000000000004,131316.0,2182111.0,6.5920000000000005,0.397,135832.0,0.41,4.886,0.205,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-06,-0.2589285714285714,0.057780175120022724
USA,North America,United States,07/04/2020,368196.0,30561.0,29082.286,10989.0,1342.0,1117.0,1112.366,92.329,87.861,33.199,4.053999999999999,3.375,151411.0,2333522.0,7.05,0.457,139258.0,0.42100000000000004,4.788,0.209,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-07,0.2032837231278053,0.0616495274124792
USA,North America,United States,08/04/2020,398809.0,30613.0,29884.429,12895.0,1906.0,1259.4289999999999,1204.851,92.486,90.285,38.957,5.757999999999999,3.805,346352.0,2679874.0,8.096,1.046,169402.0,0.512,5.669,0.17600000000000002,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-08,0.001701515002781262,0.0393807761571295
USA,North America,United States,09/04/2020,432132.0,33323.0,30773.0,14817.0,1922.0,1382.714,1305.524,100.67299999999999,92.969,44.763999999999996,5.807,4.177,166786.0,2846660.0,8.6,0.504,172943.0,0.522,5.62,0.17800000000000002,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-09,0.08852448306275118,0.039997597089104935
USA,North America,United States,10/04/2020,466033.0,33901.0,31499.0,16690.0,1873.0,1519.5710000000001,1407.943,102.419,95.162,50.423,5.659,4.591,173058.0,3019718.0,9.123,0.523,176115.0,0.532,5.591,0.179,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-10,0.017345377066890766,0.03343064748755287
USA,North America,United States,11/04/2020,501560.0,35527.0,31942.142999999996,18777.0,2087.0,1660.0,1515.275,107.331,96.501,56.728,6.305,5.015,207511.0,3227229.0,9.75,0.627,186459.0,0.563,5.837000000000001,0.171,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-11,0.047963186926639256,0.02240741918102302
USA,North America,United States,12/04/2020,529951.0,28391.0,31102.0,20608.0,1831.0,1729.5710000000001,1601.0479999999998,85.773,93.963,62.25899999999999,5.532,5.225,119967.0,3347196.0,10.112,0.36200000000000004,185200.0,0.56,5.955,0.168,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-12,-0.20086131674501084,-0.014424514712388052
USA,North America,United States,13/04/2020,557571.0,27620.0,31419.429,22108.0,1500.0,1780.1429999999998,1684.491,83.443,94.92200000000001,66.791,4.532,5.377999999999999,109072.0,3456268.0,10.442,0.33,182022.0,0.55,5.792999999999999,0.17300000000000001,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-13,-0.027156493254904768,0.018685782169564322
USA,North America,United States,14/04/2020,582594.0,25023.0,30628.286,23649.0,1541.0,1808.5710000000001,1760.089,75.598,92.53200000000001,71.447,4.656000000000001,5.4639999999999995,149998.0,3606266.0,10.895,0.45299999999999996,181821.0,0.5489999999999999,5.936,0.168,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-14,-0.0940260680666184,-0.023787045143924775
USA,North America,United States,15/04/2020,609516.0,26922.0,30101.0,26057.0,2408.0,1880.286,1841.4229999999998,81.335,90.939,78.721,7.275,5.681,181436.0,3787702.0,11.443,0.5479999999999999,158261.0,0.478,5.257999999999999,0.19,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-15,0.07589018103344913,-0.013188664282400795
USA,North America,United States,16/04/2020,639664.0,30148.0,29647.429,30985.0,4928.0,2309.714,1932.504,91.081,89.569,93.61,14.888,6.978,178228.0,3965930.0,11.982000000000001,0.5379999999999999,159896.0,0.483,5.393,0.185,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-16,0.1198276502488671,-0.008716783255812805
USA,North America,United States,17/04/2020,671331.0,31667.0,29328.286,33284.0,2299.0,2370.571,2028.174,95.67,88.604,100.555,6.946000000000001,7.162000000000001,177623.0,4143553.0,12.517999999999999,0.537,160548.0,0.485,5.474,0.183,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-17,0.05038476847552076,-0.003996870197437092
USA,North America,United States,18/04/2020,702164.0,30833.0,28657.714,37054.0,3770.0,2611.0,2121.324,93.15,86.579,111.945,11.39,7.888,174591.0,4318144.0,13.046,0.527,155845.0,0.47100000000000003,5.438,0.184,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-18,-0.026336564878264412,-0.014611120455280473
USA,North America,United States,19/04/2020,735086.0,32922.0,29305.0,38910.0,1856.0,2614.571,2220.786,99.461,88.53399999999999,117.552,5.607,7.899,133383.0,4451527.0,13.449000000000002,0.40299999999999997,157762.0,0.47700000000000004,5.382999999999999,0.18600000000000003,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-19,0.06775208380631148,0.023762222480622715
USA,North America,United States,20/04/2020,759687.0,24601.0,28873.714,40682.0,1772.0,2653.429,2295.109,74.32300000000001,87.23100000000001,122.905,5.353,8.016,156696.0,4608223.0,13.922,0.473,164565.0,0.49700000000000005,5.699,0.175,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-20,-0.2527489216937002,-0.008465267296348064
USA,North America,United States,21/04/2020,787752.0,28065.0,29308.286,42539.0,1857.0,2698.571,2379.896,84.788,88.544,128.516,5.61,8.152999999999999,217774.0,4825997.0,14.58,0.6579999999999999,174247.0,0.526,5.945,0.168,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-21,0.1408072842567376,0.025082354464131366
USA,North America,United States,22/04/2020,825041.0,37289.0,30789.286,45063.0,2524.0,2715.143,2492.551,112.655,93.01799999999999,136.141,7.625,8.203,224502.0,5050499.0,15.258,0.6779999999999999,180400.0,0.545,5.859,0.171,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-22,0.3286655977195796,0.061193128276435714
USA,North America,United States,23/04/2020,842629.0,17588.0,28995.0,46784.0,1721.0,2257.0,2545.687,53.136,87.59700000000001,141.34,5.199,6.819,217665.0,5268164.0,15.915999999999999,0.6579999999999999,186033.0,0.562,6.416,0.156,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-23,-0.528332752286197,-0.031401214942859156
USA,North America,United States,24/04/2020,869172.0,26543.0,28263.0,49963.0,3179.0,2382.714,2625.8759999999997,80.19,85.38600000000001,150.944,9.604,7.1979999999999995,248121.0,5516285.0,16.665,0.75,196105.0,0.5920000000000001,6.939,0.14400000000000002,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-24,0.5091539686149646,0.03413724221991854
USA,North America,United States,25/04/2020,890524.0,21352.0,26908.571,51017.0,1054.0,1994.714,2690.383,64.507,81.294,154.129,3.1839999999999997,6.026,216197.0,5732482.0,17.319000000000003,0.653,202048.0,0.61,7.5089999999999995,0.133,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-25,-0.19556945333986364,0.009961115296832936
USA,North America,United States,26/04/2020,939053.0,48529.0,29138.142999999996,53189.0,2172.0,2039.8570000000002,2836.995,146.612,88.03,160.691,6.562,6.162999999999999,198113.0,5930595.0,17.917,0.599,211295.0,0.638,7.251,0.138,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-26,1.2728081678531287,0.18211198444637827
USA,North America,United States,27/04/2020,965910.0,26857.0,29460.429,54876.0,1687.0,2027.714,2918.134,81.138,89.00399999999999,165.787,5.0969999999999995,6.126,217084.0,6147679.0,18.573,0.6559999999999999,219922.0,0.664,7.465,0.134,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-27,-0.44657833460405116,0.15442206831632813
USA,North America,United States,28/04/2020,988451.0,22541.0,28671.286,56245.0,1369.0,1958.0,2986.2329999999997,68.09899999999999,86.62,169.923,4.136,5.915,247779.0,6395458.0,19.320999999999998,0.7490000000000001,224209.0,0.677,7.82,0.128,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-28,-0.16070298246267267,0.11134917307069807
USA,North America,United States,29/04/2020,1012583.0,24132.0,26791.714,58355.0,2110.0,1898.8570000000002,3059.139,72.906,80.941,176.298,6.375,5.737,292073.0,6687531.0,20.204,0.882,233862.0,0.7070000000000001,8.729,0.115,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-29,0.07058249412182249,0.07448015827101849
USA,North America,United States,30/04/2020,1039909.0,27326.0,28182.857000000004,60966.0,2611.0,2026.0,3141.6940000000004,82.555,85.14399999999999,184.18599999999998,7.888,6.121,309161.0,6996692.0,21.138,0.934,246933.0,0.746,8.762,0.114,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-04-30,0.1323553787502072,0.1688641769905048
USA,North America,United States,01/05/2020,1069826.0,29917.0,28664.857000000004,63006.0,2040.0,1863.286,3232.077,90.383,86.6,190.34900000000002,6.162999999999999,5.629,294581.0,7291273.0,22.028000000000002,0.89,253570.0,0.7659999999999999,8.846,0.113,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-01,0.09481812193515338,0.10967334175053176
USA,North America,United States,02/05/2020,1103781.0,33955.0,30465.286,65068.0,2062.0,2007.286,3334.659,102.58200000000001,92.039,196.578,6.23,6.064,281191.0,7572464.0,22.877,0.85,262855.0,0.794,8.628,0.11599999999999999,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-02,0.13497342647992783,0.1568937531533591
USA,North America,United States,03/05/2020,1133069.0,29288.0,27716.571,66385.0,1317.0,1885.1429999999998,3423.1420000000003,88.48299999999999,83.735,200.55700000000002,3.9789999999999996,5.695,181251.0,7753715.0,23.425,0.5479999999999999,260446.0,0.787,9.397,0.106,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-03,-0.13744662052716827,-0.04457121661525476
USA,North America,United States,04/05/2020,1158041.0,24972.0,27447.286,67682.0,1297.0,1829.4289999999999,3498.585,75.444,82.92200000000001,204.476,3.918,5.527,213089.0,7966804.0,24.069000000000003,0.644,259875.0,0.785,9.468,0.106,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-04,-0.1473641081671675,-0.0018263271242713794
USA,North America,United States,05/05/2020,1180634.0,22593.0,27454.714,68934.0,1252.0,1812.714,3566.842,68.256,82.944,208.25799999999998,3.782,5.476,349637.0,8316441.0,25.125,1.056,274426.0,0.8290000000000001,9.996,0.1,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-05,-0.09526669870254689,0.007521713412889446
USA,North America,United States,06/05/2020,1204475.0,23841.0,27413.142999999996,71078.0,2144.0,1817.5710000000001,3638.868,72.027,82.819,214.735,6.477,5.4910000000000005,311943.0,8628384.0,26.066999999999997,0.9420000000000001,277265.0,0.838,10.113999999999999,0.099,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-06,0.05523834816093487,0.005329692561334072
USA,North America,United States,07/05/2020,1228603.0,24128.0,26956.286,73431.0,2353.0,1780.714,3711.762,72.89399999999999,81.438,221.84400000000002,7.109,5.38,367694.0,8996078.0,27.178,1.111,285627.0,0.863,10.595999999999998,0.094,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-07,0.012038085650769581,-0.011858492167157017
USA,North America,United States,08/05/2020,1256972.0,28369.0,26735.142999999996,75670.0,2239.0,1809.1429999999998,3797.468,85.706,80.77,228.608,6.763999999999999,5.466,398149.0,9394227.0,28.381,1.203,300422.0,0.9079999999999999,11.237,0.08900000000000001,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-08,0.17577088859416445,-0.0002938112158697199
USA,North America,United States,09/05/2020,1283929.0,26957.0,25735.429,77180.0,1510.0,1730.286,3878.909,81.44,77.75,233.17,4.562,5.227,318121.0,9712348.0,29.342,0.961,305698.0,0.924,11.878,0.084,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-09,-0.04977263914836616,-0.026686106305626005
USA,North America,United States,10/05/2020,1309541.0,25612.0,25210.286,78794.0,1614.0,1772.714,3956.2859999999996,77.377,76.163,238.046,4.876,5.356,214373.0,9926721.0,29.99,0.648,310429.0,0.938,12.314,0.081,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-10,-0.04989427606929553,-0.014178628525929897
USA,North America,United States,11/05/2020,1329799.0,20258.0,24536.857000000004,79528.0,734.0,1692.286,4017.488,61.202,74.12899999999999,240.264,2.218,5.113,351034.0,10277755.0,31.05,1.061,330136.0,0.997,13.455,0.07400000000000001,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-11,-0.20904263626425112,-0.022989846825513274
USA,North America,United States,12/05/2020,1347916.0,18117.0,23897.429,80684.0,1156.0,1678.5710000000001,4072.2209999999995,54.733999999999995,72.197,243.75599999999997,3.492,5.071000000000001,406328.0,10684083.0,32.278,1.228,338235.0,1.022,14.154000000000002,0.071,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-12,-0.10568664231414748,-0.02447841019859907
USA,North America,United States,13/05/2020,1369964.0,22048.0,23641.286,82387.0,1703.0,1615.5710000000001,4138.831,66.61,71.423,248.90099999999998,5.145,4.881,422827.0,11106910.0,33.555,1.2770000000000001,354075.0,1.07,14.977,0.067,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-13,0.21697852845393828,-0.0013726701567414418
USA,North America,United States,14/05/2020,1390746.0,20782.0,23163.286,84133.0,1746.0,1528.8570000000002,4201.616,62.785,69.979,254.176,5.275,4.619,432915.0,11539825.0,34.863,1.308,363392.0,1.0979999999999999,15.687999999999999,0.064,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-14,-0.057420174165457194,-0.011295278701916696
